seed,phase,phase_name,phase_total_runs,phase_epochs_per_run,run_idx,run_total,lr,wd,bs,drop_path_rate,epoch,epoch_total,loss,train_acc_pct,test_acc_pct
[38042],2,grid search,27,20,15,27,1e-05,0.07,256,0.2,11,20,0.5788,79.37,78.92
[38042],2,grid search,27,20,15,27,1e-05,0.07,256,0.2,12,20,0.5776,79.47,79.09
[38042],2,grid search,27,20,15,27,1e-05,0.07,256,0.2,13,20,0.5758,79.77,79.2
[38042],2,grid search,27,20,15,27,1e-05,0.07,256,0.2,14,20,0.5713,79.56,79.11
[38042],2,grid search,27,20,15,27,1e-05,0.07,256,0.2,15,20,0.5716,79.78,79.21
[38042],2,grid search,27,20,15,27,1e-05,0.07,256,0.2,16,20,0.568,80.01,79.2
[38042],2,grid search,27,20,15,27,1e-05,0.07,256,0.2,17,20,0.5693,79.85,79.22
[38042],2,grid search,27,20,15,27,1e-05,0.07,256,0.2,18,20,0.5674,79.99,79.22
[38042],2,grid search,27,20,15,27,1e-05,0.07,256,0.2,19,20,0.5602,80.15,79.36
[38042],2,grid search,27,20,15,27,1e-05,0.07,256,0.2,20,20,0.5609,80.2,79.39
[38042],2,grid search,27,20,16,27,1e-05,0.15,256,0.0,1,20,0.5147,81.84,78.51
[38042],2,grid search,27,20,16,27,1e-05,0.15,256,0.0,2,20,0.5086,81.99,78.67
[38042],2,grid search,27,20,16,27,1e-05,0.15,256,0.0,3,20,0.5057,82.05,78.81
[38042],2,grid search,27,20,16,27,1e-05,0.15,256,0.0,4,20,0.5015,82.35,78.63
[38042],2,grid search,27,20,16,27,1e-05,0.15,256,0.0,5,20,0.5056,82.1,78.99
[38042],2,grid search,27,20,16,27,1e-05,0.15,256,0.0,6,20,0.4968,82.58,78.85
[38042],2,grid search,27,20,16,27,1e-05,0.15,256,0.0,7,20,0.4976,82.49,78.95
[38042],2,grid search,27,20,16,27,1e-05,0.15,256,0.0,8,20,0.4969,82.45,78.87
[38042],2,grid search,27,20,16,27,1e-05,0.15,256,0.0,9,20,0.4938,82.5,78.86
[38042],2,grid search,27,20,16,27,1e-05,0.15,256,0.0,10,20,0.4922,82.62,79.09
[38042],2,grid search,27,20,16,27,1e-05,0.15,256,0.0,11,20,0.4893,82.83,79.34
[38042],2,grid search,27,20,16,27,1e-05,0.15,256,0.0,12,20,0.4879,82.77,79.0
[38042],2,grid search,27,20,16,27,1e-05,0.15,256,0.0,13,20,0.4865,82.84,79.08
[38042],2,grid search,27,20,16,27,1e-05,0.15,256,0.0,14,20,0.4857,82.87,78.84
[38042],2,grid search,27,20,16,27,1e-05,0.15,256,0.0,15,20,0.4831,82.98,78.99
[38042],2,grid search,27,20,16,27,1e-05,0.15,256,0.0,16,20,0.4813,83.01,79.37
[38042],2,grid search,27,20,16,27,1e-05,0.15,256,0.0,17,20,0.4771,83.09,79.27
[38042],2,grid search,27,20,16,27,1e-05,0.15,256,0.0,18,20,0.4793,83.05,79.38
[38042],2,grid search,27,20,16,27,1e-05,0.15,256,0.0,19,20,0.476,83.34,79.31
[38042],2,grid search,27,20,16,27,1e-05,0.15,256,0.0,20,20,0.4751,83.32,79.33
[38042],2,grid search,27,20,17,27,1e-05,0.15,256,0.1,1,20,0.5597,80.13,78.6
[38042],2,grid search,27,20,17,27,1e-05,0.15,256,0.1,2,20,0.5583,80.36,78.68
[38042],2,grid search,27,20,17,27,1e-05,0.15,256,0.1,3,20,0.5552,80.46,78.74
[38042],2,grid search,27,20,17,27,1e-05,0.15,256,0.1,4,20,0.5478,80.79,78.8
[38042],2,grid search,27,20,17,27,1e-05,0.15,256,0.1,5,20,0.5485,80.46,78.85
[38042],2,grid search,27,20,17,27,1e-05,0.15,256,0.1,6,20,0.5475,80.64,78.68
[38042],2,grid search,27,20,17,27,1e-05,0.15,256,0.1,7,20,0.5431,80.79,79.04
[38042],2,grid search,27,20,17,27,1e-05,0.15,256,0.1,8,20,0.5405,80.86,78.98
[38042],2,grid search,27,20,17,27,1e-05,0.15,256,0.1,9,20,0.5389,81.11,79.0
[38042],2,grid search,27,20,17,27,1e-05,0.15,256,0.1,10,20,0.534,81.2,79.02
[38042],2,grid search,27,20,17,27,1e-05,0.15,256,0.1,11,20,0.5361,81.16,78.99
[38042],2,grid search,27,20,17,27,1e-05,0.15,256,0.1,12,20,0.5382,81.03,79.01
[38042],2,grid search,27,20,17,27,1e-05,0.15,256,0.1,13,20,0.5336,81.19,79.2
[38042],2,grid search,27,20,17,27,1e-05,0.15,256,0.1,14,20,0.5371,81.0,79.14
[38042],2,grid search,27,20,17,27,1e-05,0.15,256,0.1,15,20,0.5335,81.17,79.28
[38042],2,grid search,27,20,17,27,1e-05,0.15,256,0.1,16,20,0.5287,81.19,79.33
[38042],2,grid search,27,20,17,27,1e-05,0.15,256,0.1,17,20,0.5286,81.06,79.15
[38042],2,grid search,27,20,17,27,1e-05,0.15,256,0.1,18,20,0.5272,81.26,79.22
[38042],2,grid search,27,20,17,27,1e-05,0.15,256,0.1,19,20,0.5285,81.24,79.36
[38042],2,grid search,27,20,17,27,1e-05,0.15,256,0.1,20,20,0.5237,81.53,79.39
[38042],2,grid search,27,20,18,27,1e-05,0.15,256,0.2,1,20,0.6161,78.39,78.56
[38042],2,grid search,27,20,18,27,1e-05,0.15,256,0.2,2,20,0.6093,78.47,78.79
[38042],2,grid search,27,20,18,27,1e-05,0.15,256,0.2,3,20,0.6006,78.92,78.65
[38042],2,grid search,27,20,18,27,1e-05,0.15,256,0.2,4,20,0.5954,79.25,78.79
[38042],2,grid search,27,20,18,27,1e-05,0.15,256,0.2,5,20,0.5978,78.82,78.81
[38042],2,grid search,27,20,18,27,1e-05,0.15,256,0.2,6,20,0.5928,79.14,78.89
[38042],2,grid search,27,20,18,27,1e-05,0.15,256,0.2,7,20,0.5868,79.34,78.92
[38042],2,grid search,27,20,18,27,1e-05,0.15,256,0.2,8,20,0.5849,79.44,78.8
[38042],2,grid search,27,20,18,27,1e-05,0.15,256,0.2,9,20,0.5824,79.53,78.94
[38042],2,grid search,27,20,18,27,1e-05,0.15,256,0.2,10,20,0.5806,79.58,78.96
[38042],2,grid search,27,20,18,27,1e-05,0.15,256,0.2,11,20,0.5756,79.61,79.0
[38042],2,grid search,27,20,18,27,1e-05,0.15,256,0.2,12,20,0.5776,79.66,79.13
[38042],2,grid search,27,20,18,27,1e-05,0.15,256,0.2,13,20,0.5694,79.78,79.1
[38042],2,grid search,27,20,18,27,1e-05,0.15,256,0.2,14,20,0.5705,79.8,79.14
[38042],2,grid search,27,20,18,27,1e-05,0.15,256,0.2,15,20,0.5716,79.83,79.24
[38042],2,grid search,27,20,18,27,1e-05,0.15,256,0.2,16,20,0.5686,79.8,79.2
[38042],2,grid search,27,20,18,27,1e-05,0.15,256,0.2,17,20,0.5639,80.22,79.14
[38042],2,grid search,27,20,18,27,1e-05,0.15,256,0.2,18,20,0.566,79.98,79.13
[38042],2,grid search,27,20,18,27,1e-05,0.15,256,0.2,19,20,0.5624,80.28,79.34
[38042],2,grid search,27,20,18,27,1e-05,0.15,256,0.2,20,20,0.5632,80.08,79.37
[38042],2,grid search,27,20,19,27,1e-05,0.02,256,0.0,1,20,0.5111,82.02,78.53
[38042],2,grid search,27,20,19,27,1e-05,0.02,256,0.0,2,20,0.5083,82.04,78.61
[38042],2,grid search,27,20,19,27,1e-05,0.02,256,0.0,3,20,0.5021,82.36,78.59
[38042],2,grid search,27,20,19,27,1e-05,0.02,256,0.0,4,20,0.5068,82.02,78.91
[38042],2,grid search,27,20,19,27,1e-05,0.02,256,0.0,5,20,0.5055,82.18,78.88
[38042],2,grid search,27,20,19,27,1e-05,0.02,256,0.0,6,20,0.5003,82.17,78.91
[38042],2,grid search,27,20,19,27,1e-05,0.02,256,0.0,7,20,0.4993,82.44,78.96
[38042],2,grid search,27,20,19,27,1e-05,0.02,256,0.0,8,20,0.4956,82.47,78.92
[38042],2,grid search,27,20,19,27,1e-05,0.02,256,0.0,9,20,0.4918,82.59,79.0
[38042],2,grid search,27,20,19,27,1e-05,0.02,256,0.0,10,20,0.4953,82.44,79.14
[38042],2,grid search,27,20,19,27,1e-05,0.02,256,0.0,11,20,0.4909,82.55,79.15
[38042],2,grid search,27,20,19,27,1e-05,0.02,256,0.0,12,20,0.4886,82.78,79.02
[38042],2,grid search,27,20,19,27,1e-05,0.02,256,0.0,13,20,0.4876,82.78,79.15
[38042],2,grid search,27,20,19,27,1e-05,0.02,256,0.0,14,20,0.4863,82.87,79.34
[38042],2,grid search,27,20,19,27,1e-05,0.02,256,0.0,15,20,0.4841,83.02,79.36
[38042],2,grid search,27,20,19,27,1e-05,0.02,256,0.0,16,20,0.4802,83.23,79.21
[38042],2,grid search,27,20,19,27,1e-05,0.02,256,0.0,17,20,0.4768,83.16,79.22
[38042],2,grid search,27,20,19,27,1e-05,0.02,256,0.0,18,20,0.4792,83.23,79.28
[38042],2,grid search,27,20,19,27,1e-05,0.02,256,0.0,19,20,0.473,83.36,79.19
[38042],2,grid search,27,20,19,27,1e-05,0.02,256,0.0,20,20,0.476,83.07,79.17
[38042],2,grid search,27,20,20,27,1e-05,0.02,256,0.1,1,20,0.5616,80.15,78.62
[38042],2,grid search,27,20,20,27,1e-05,0.02,256,0.1,2,20,0.5579,80.3,78.45
[38042],2,grid search,27,20,20,27,1e-05,0.02,256,0.1,3,20,0.555,80.27,78.6
[38042],2,grid search,27,20,20,27,1e-05,0.02,256,0.1,4,20,0.5507,80.64,78.82
[38042],2,grid search,27,20,20,27,1e-05,0.02,256,0.1,5,20,0.5513,80.58,78.83
[38042],2,grid search,27,20,20,27,1e-05,0.02,256,0.1,6,20,0.5467,80.82,79.01
[38042],2,grid search,27,20,20,27,1e-05,0.02,256,0.1,7,20,0.5481,80.56,78.91
[38042],2,grid search,27,20,20,27,1e-05,0.02,256,0.1,8,20,0.544,80.78,78.98
[38042],2,grid search,27,20,20,27,1e-05,0.02,256,0.1,9,20,0.5408,81.0,79.12
[38042],2,grid search,27,20,20,27,1e-05,0.02,256,0.1,10,20,0.5403,80.92,79.03
[38042],2,grid search,27,20,20,27,1e-05,0.02,256,0.1,11,20,0.5376,80.95,79.09
[38042],2,grid search,27,20,20,27,1e-05,0.02,256,0.1,12,20,0.5361,81.05,78.95
[38042],2,grid search,27,20,20,27,1e-05,0.02,256,0.1,13,20,0.5329,81.09,79.26
[38042],2,grid search,27,20,20,27,1e-05,0.02,256,0.1,14,20,0.5321,81.16,79.3
[38042],2,grid search,27,20,20,27,1e-05,0.02,256,0.1,15,20,0.5305,81.5,79.11
[38042],2,grid search,27,20,20,27,1e-05,0.02,256,0.1,16,20,0.5253,81.32,79.26
[38042],2,grid search,27,20,20,27,1e-05,0.02,256,0.1,17,20,0.5295,81.2,79.19
[38042],2,grid search,27,20,20,27,1e-05,0.02,256,0.1,18,20,0.5237,81.33,79.37
[38042],2,grid search,27,20,20,27,1e-05,0.02,256,0.1,19,20,0.5297,81.24,79.32
[38042],2,grid search,27,20,20,27,1e-05,0.02,256,0.1,20,20,0.5241,81.54,79.44
[38042],2,grid search,27,20,21,27,1e-05,0.02,256,0.2,1,20,0.6118,78.51,78.59
[38042],2,grid search,27,20,21,27,1e-05,0.02,256,0.2,2,20,0.6059,78.61,78.52
[38042],2,grid search,27,20,21,27,1e-05,0.02,256,0.2,3,20,0.6033,78.98,78.73
[38042],2,grid search,27,20,21,27,1e-05,0.02,256,0.2,4,20,0.5963,78.92,78.75
[38042],2,grid search,27,20,21,27,1e-05,0.02,256,0.2,5,20,0.5885,79.2,78.89
[38042],2,grid search,27,20,21,27,1e-05,0.02,256,0.2,6,20,0.5891,79.06,78.78
[38042],2,grid search,27,20,21,27,1e-05,0.02,256,0.2,7,20,0.5883,79.09,78.67
[38042],2,grid search,27,20,21,27,1e-05,0.02,256,0.2,8,20,0.5863,79.22,79.1
[38042],2,grid search,27,20,21,27,1e-05,0.02,256,0.2,9,20,0.5823,79.34,79.05
[38042],2,grid search,27,20,21,27,1e-05,0.02,256,0.2,10,20,0.5794,79.56,79.21
[38042],2,grid search,27,20,21,27,1e-05,0.02,256,0.2,11,20,0.5757,79.83,79.12
[38042],2,grid search,27,20,21,27,1e-05,0.02,256,0.2,12,20,0.5733,79.74,79.06
[38042],2,grid search,27,20,21,27,1e-05,0.02,256,0.2,13,20,0.577,79.71,78.91
[38042],2,grid search,27,20,21,27,1e-05,0.02,256,0.2,14,20,0.5682,79.85,79.25
[38042],2,grid search,27,20,21,27,1e-05,0.02,256,0.2,15,20,0.572,79.96,79.22
[38042],2,grid search,27,20,21,27,1e-05,0.02,256,0.2,16,20,0.5647,80.09,79.24
[38042],2,grid search,27,20,21,27,1e-05,0.02,256,0.2,17,20,0.5682,79.95,79.24
[38042],2,grid search,27,20,21,27,1e-05,0.02,256,0.2,18,20,0.5666,80.08,79.16
[38042],2,grid search,27,20,21,27,1e-05,0.02,256,0.2,19,20,0.5649,80.03,79.17
[38042],2,grid search,27,20,21,27,1e-05,0.02,256,0.2,20,20,0.5621,80.1,79.21
[38042],2,grid search,27,20,22,27,1e-05,0.07,256,0.0,1,20,0.5091,82.2,78.62
[38042],2,grid search,27,20,22,27,1e-05,0.07,256,0.0,2,20,0.5087,82.04,78.69
[38042],2,grid search,27,20,22,27,1e-05,0.07,256,0.0,3,20,0.511,82.1,78.56
[38042],2,grid search,27,20,22,27,1e-05,0.07,256,0.0,4,20,0.5006,82.33,78.71
[38042],2,grid search,27,20,22,27,1e-05,0.07,256,0.0,5,20,0.5069,82.15,78.9
[38042],2,grid search,27,20,22,27,1e-05,0.07,256,0.0,6,20,0.5022,82.44,78.83
[38042],2,grid search,27,20,22,27,1e-05,0.07,256,0.0,7,20,0.4999,82.3,78.89
[38042],2,grid search,27,20,22,27,1e-05,0.07,256,0.0,8,20,0.4978,82.37,78.93
[38042],2,grid search,27,20,22,27,1e-05,0.07,256,0.0,9,20,0.4937,82.55,79.21
[38042],2,grid search,27,20,22,27,1e-05,0.07,256,0.0,10,20,0.4884,82.73,79.04
[38042],2,grid search,27,20,22,27,1e-05,0.07,256,0.0,11,20,0.4887,82.99,78.98
[38042],2,grid search,27,20,22,27,1e-05,0.07,256,0.0,12,20,0.4883,82.81,78.93
[38042],2,grid search,27,20,22,27,1e-05,0.07,256,0.0,13,20,0.486,83.04,79.22
[38042],2,grid search,27,20,22,27,1e-05,0.07,256,0.0,14,20,0.4822,82.95,79.15
[38042],2,grid search,27,20,22,27,1e-05,0.07,256,0.0,15,20,0.4814,83.23,79.36
[38042],2,grid search,27,20,22,27,1e-05,0.07,256,0.0,16,20,0.4789,83.1,79.32
[38042],2,grid search,27,20,22,27,1e-05,0.07,256,0.0,17,20,0.4832,83.04,79.28
[38042],2,grid search,27,20,22,27,1e-05,0.07,256,0.0,18,20,0.4749,83.24,79.41
[38042],2,grid search,27,20,22,27,1e-05,0.07,256,0.0,19,20,0.4726,83.24,79.36
[38042],2,grid search,27,20,22,27,1e-05,0.07,256,0.0,20,20,0.4759,83.15,79.45
[38042],2,grid search,27,20,23,27,1e-05,0.07,256,0.1,1,20,0.5633,80.11,78.6
[38042],2,grid search,27,20,23,27,1e-05,0.07,256,0.1,2,20,0.5572,80.34,78.65
[38042],2,grid search,27,20,23,27,1e-05,0.07,256,0.1,3,20,0.5542,80.47,78.72
[38042],2,grid search,27,20,23,27,1e-05,0.07,256,0.1,4,20,0.549,80.53,78.92
[38042],2,grid search,27,20,23,27,1e-05,0.07,256,0.1,5,20,0.5473,80.55,78.73
[38042],2,grid search,27,20,23,27,1e-05,0.07,256,0.1,6,20,0.5461,80.82,78.95
[38042],2,grid search,27,20,23,27,1e-05,0.07,256,0.1,7,20,0.5444,80.85,78.94
[38042],2,grid search,27,20,23,27,1e-05,0.07,256,0.1,8,20,0.5476,80.74,78.92
[38042],2,grid search,27,20,23,27,1e-05,0.07,256,0.1,9,20,0.5415,80.97,78.87
[38042],2,grid search,27,20,23,27,1e-05,0.07,256,0.1,10,20,0.5369,81.04,78.96
[38042],2,grid search,27,20,23,27,1e-05,0.07,256,0.1,11,20,0.5358,81.04,79.08
[38042],2,grid search,27,20,23,27,1e-05,0.07,256,0.1,12,20,0.534,81.24,79.1
[38042],2,grid search,27,20,23,27,1e-05,0.07,256,0.1,13,20,0.5313,81.28,79.07
[38042],2,grid search,27,20,23,27,1e-05,0.07,256,0.1,14,20,0.5329,80.98,79.26
[38042],2,grid search,27,20,23,27,1e-05,0.07,256,0.1,15,20,0.5313,81.38,79.25
[38042],2,grid search,27,20,23,27,1e-05,0.07,256,0.1,16,20,0.5297,81.42,79.2
[38042],2,grid search,27,20,23,27,1e-05,0.07,256,0.1,17,20,0.5247,81.42,79.37
[38042],2,grid search,27,20,23,27,1e-05,0.07,256,0.1,18,20,0.5266,81.37,79.37
[38042],2,grid search,27,20,23,27,1e-05,0.07,256,0.1,19,20,0.5211,81.7,79.35
[38042],2,grid search,27,20,23,27,1e-05,0.07,256,0.1,20,20,0.5246,81.34,79.38
[38042],2,grid search,27,20,24,27,1e-05,0.07,256,0.2,1,20,0.617,78.31,78.69
[38042],2,grid search,27,20,24,27,1e-05,0.07,256,0.2,2,20,0.5989,78.83,78.68
[38042],2,grid search,27,20,24,27,1e-05,0.07,256,0.2,3,20,0.6026,78.84,78.61
[38042],2,grid search,27,20,24,27,1e-05,0.07,256,0.2,4,20,0.5922,79.07,78.6
[38042],2,grid search,27,20,24,27,1e-05,0.07,256,0.2,5,20,0.5919,78.96,78.98
[38042],2,grid search,27,20,24,27,1e-05,0.07,256,0.2,6,20,0.5926,79.1,78.77
[38042],2,grid search,27,20,24,27,1e-05,0.07,256,0.2,7,20,0.5877,79.31,78.89
[38042],2,grid search,27,20,24,27,1e-05,0.07,256,0.2,8,20,0.5838,79.38,78.91
[38042],2,grid search,27,20,24,27,1e-05,0.07,256,0.2,9,20,0.5832,79.47,78.92
[38042],2,grid search,27,20,24,27,1e-05,0.07,256,0.2,10,20,0.5806,79.53,78.83
[38042],2,grid search,27,20,24,27,1e-05,0.07,256,0.2,11,20,0.5775,79.82,79.17
[38042],2,grid search,27,20,24,27,1e-05,0.07,256,0.2,12,20,0.5753,79.68,79.31
[38042],2,grid search,27,20,24,27,1e-05,0.07,256,0.2,13,20,0.5722,79.82,79.07
[38042],2,grid search,27,20,24,27,1e-05,0.07,256,0.2,14,20,0.5714,79.78,79.1
[38042],2,grid search,27,20,24,27,1e-05,0.07,256,0.2,15,20,0.5711,79.79,79.24
[38042],2,grid search,27,20,24,27,1e-05,0.07,256,0.2,16,20,0.5655,79.95,79.16
[38042],2,grid search,27,20,24,27,1e-05,0.07,256,0.2,17,20,0.5649,80.0,79.14
[38042],2,grid search,27,20,24,27,1e-05,0.07,256,0.2,18,20,0.5695,79.89,79.19
[38042],2,grid search,27,20,24,27,1e-05,0.07,256,0.2,19,20,0.5611,80.38,79.26
[38042],2,grid search,27,20,24,27,1e-05,0.07,256,0.2,20,20,0.561,80.11,79.25
[38042],2,grid search,27,20,25,27,1e-05,0.15,256,0.0,1,20,0.5127,81.93,78.46
[38042],2,grid search,27,20,25,27,1e-05,0.15,256,0.0,2,20,0.5108,81.89,78.63
[38042],2,grid search,27,20,25,27,1e-05,0.15,256,0.0,3,20,0.5074,82.14,78.68
[38042],2,grid search,27,20,25,27,1e-05,0.15,256,0.0,4,20,0.5056,82.28,79.04
[38042],2,grid search,27,20,25,27,1e-05,0.15,256,0.0,5,20,0.502,82.32,78.94
[38042],2,grid search,27,20,25,27,1e-05,0.15,256,0.0,6,20,0.498,82.51,78.9
[38042],2,grid search,27,20,25,27,1e-05,0.15,256,0.0,7,20,0.5012,82.38,78.81
[38042],2,grid search,27,20,25,27,1e-05,0.15,256,0.0,8,20,0.4936,82.61,79.02
[38042],2,grid search,27,20,25,27,1e-05,0.15,256,0.0,9,20,0.4941,82.64,79.07
[38042],2,grid search,27,20,25,27,1e-05,0.15,256,0.0,10,20,0.4895,82.79,78.99
[38042],2,grid search,27,20,25,27,1e-05,0.15,256,0.0,11,20,0.4904,82.66,78.94
[38042],2,grid search,27,20,25,27,1e-05,0.15,256,0.0,12,20,0.4867,82.94,78.91
[38042],2,grid search,27,20,25,27,1e-05,0.15,256,0.0,13,20,0.4874,82.82,79.14
[38042],2,grid search,27,20,25,27,1e-05,0.15,256,0.0,14,20,0.4859,82.79,79.02
[38042],2,grid search,27,20,25,27,1e-05,0.15,256,0.0,15,20,0.4854,82.91,79.1
[38042],2,grid search,27,20,25,27,1e-05,0.15,256,0.0,16,20,0.4832,83.0,79.24
[38042],2,grid search,27,20,25,27,1e-05,0.15,256,0.0,17,20,0.4784,83.08,79.26
[38042],2,grid search,27,20,25,27,1e-05,0.15,256,0.0,18,20,0.4778,83.23,79.35
[38042],2,grid search,27,20,25,27,1e-05,0.15,256,0.0,19,20,0.4758,83.25,79.3
[38042],2,grid search,27,20,25,27,1e-05,0.15,256,0.0,20,20,0.4746,83.27,79.45
[38042],2,grid search,27,20,26,27,1e-05,0.15,256,0.1,1,20,0.5621,80.13,78.64
[38042],2,grid search,27,20,26,27,1e-05,0.15,256,0.1,2,20,0.5583,80.31,78.67
[38042],2,grid search,27,20,26,27,1e-05,0.15,256,0.1,3,20,0.5513,80.66,78.6
[38042],2,grid search,27,20,26,27,1e-05,0.15,256,0.1,4,20,0.5534,80.59,78.62
[38042],2,grid search,27,20,26,27,1e-05,0.15,256,0.1,5,20,0.5506,80.63,78.87
[38042],2,grid search,27,20,26,27,1e-05,0.15,256,0.1,6,20,0.545,80.76,78.87
[38042],2,grid search,27,20,26,27,1e-05,0.15,256,0.1,7,20,0.545,80.64,78.95
[38042],2,grid search,27,20,26,27,1e-05,0.15,256,0.1,8,20,0.5416,80.91,78.87
[38042],2,grid search,27,20,26,27,1e-05,0.15,256,0.1,9,20,0.5415,80.84,79.01
[38042],2,grid search,27,20,26,27,1e-05,0.15,256,0.1,10,20,0.5428,80.82,79.19
[38042],2,grid search,27,20,26,27,1e-05,0.15,256,0.1,11,20,0.54,80.98,79.18
[38042],2,grid search,27,20,26,27,1e-05,0.15,256,0.1,12,20,0.5419,80.82,79.3
[38042],2,grid search,27,20,26,27,1e-05,0.15,256,0.1,13,20,0.5323,81.17,79.24
[38042],2,grid search,27,20,26,27,1e-05,0.15,256,0.1,14,20,0.534,81.17,79.34
[38042],2,grid search,27,20,26,27,1e-05,0.15,256,0.1,15,20,0.5286,81.34,79.46
[38042],2,grid search,27,20,26,27,1e-05,0.15,256,0.1,16,20,0.5309,81.22,79.45
[38042],2,grid search,27,20,26,27,1e-05,0.15,256,0.1,17,20,0.5277,81.48,79.28
[38042],2,grid search,27,20,26,27,1e-05,0.15,256,0.1,18,20,0.5259,81.35,79.34
[38042],2,grid search,27,20,26,27,1e-05,0.15,256,0.1,19,20,0.5251,81.51,79.49
[38042],2,grid search,27,20,26,27,1e-05,0.15,256,0.1,20,20,0.5202,81.59,79.42
[38042],2,grid search,27,20,27,27,1e-05,0.15,256,0.2,1,20,0.6136,78.29,78.76
[38042],2,grid search,27,20,27,27,1e-05,0.15,256,0.2,2,20,0.603,78.81,78.62
[38042],2,grid search,27,20,27,27,1e-05,0.15,256,0.2,3,20,0.5959,78.94,78.62
[38042],2,grid search,27,20,27,27,1e-05,0.15,256,0.2,4,20,0.5986,78.94,78.67
[38042],2,grid search,27,20,27,27,1e-05,0.15,256,0.2,5,20,0.5932,79.15,78.65
[38042],2,grid search,27,20,27,27,1e-05,0.15,256,0.2,6,20,0.592,79.12,78.85
[38042],2,grid search,27,20,27,27,1e-05,0.15,256,0.2,7,20,0.5883,79.26,78.66
[38042],2,grid search,27,20,27,27,1e-05,0.15,256,0.2,8,20,0.5804,79.43,78.85
[38042],2,grid search,27,20,27,27,1e-05,0.15,256,0.2,9,20,0.5841,79.47,78.73
[38042],2,grid search,27,20,27,27,1e-05,0.15,256,0.2,10,20,0.5817,79.35,78.8
[38042],2,grid search,27,20,27,27,1e-05,0.15,256,0.2,11,20,0.574,79.69,79.11
[38042],2,grid search,27,20,27,27,1e-05,0.15,256,0.2,12,20,0.5792,79.58,79.11
[38042],2,grid search,27,20,27,27,1e-05,0.15,256,0.2,13,20,0.5699,80.02,79.18
[38042],2,grid search,27,20,27,27,1e-05,0.15,256,0.2,14,20,0.5716,79.88,79.17
[38042],2,grid search,27,20,27,27,1e-05,0.15,256,0.2,15,20,0.5696,79.96,79.24
[38042],2,grid search,27,20,27,27,1e-05,0.15,256,0.2,16,20,0.5682,79.88,79.17
[38042],2,grid search,27,20,27,27,1e-05,0.15,256,0.2,17,20,0.5668,80.17,79.28
[38042],2,grid search,27,20,27,27,1e-05,0.15,256,0.2,18,20,0.565,79.96,79.47
[38042],2,grid search,27,20,27,27,1e-05,0.15,256,0.2,19,20,0.5664,80.02,79.23
[38042],2,grid search,27,20,27,27,1e-05,0.15,256,0.2,20,20,0.5621,80.25,79.38
[38042],3,grid search,27,30,1,27,1e-05,0.02,256,0.0,1,30,0.4837,82.98,79.51
[38042],3,grid search,27,30,1,27,1e-05,0.02,256,0.0,2,30,0.4794,83.09,79.42
[38042],3,grid search,27,30,1,27,1e-05,0.02,256,0.0,3,30,0.4778,83.12,79.42
[38042],3,grid search,27,30,1,27,1e-05,0.02,256,0.0,4,30,0.4735,83.28,79.56
[38042],3,grid search,27,30,1,27,1e-05,0.02,256,0.0,5,30,0.473,83.36,79.52
[38042],3,grid search,27,30,1,27,1e-05,0.02,256,0.0,6,30,0.4696,83.32,79.6
[38042],3,grid search,27,30,1,27,1e-05,0.02,256,0.0,7,30,0.4689,83.46,79.59
[38042],3,grid search,27,30,1,27,1e-05,0.02,256,0.0,8,30,0.4653,83.63,79.67
[38042],3,grid search,27,30,1,27,1e-05,0.02,256,0.0,9,30,0.4638,83.49,79.65
[38042],3,grid search,27,30,1,27,1e-05,0.02,256,0.0,10,30,0.4613,83.55,79.64
[38042],3,grid search,27,30,1,27,1e-05,0.02,256,0.0,11,30,0.4602,83.71,79.5
[38042],3,grid search,27,30,1,27,1e-05,0.02,256,0.0,12,30,0.4575,83.78,79.62
[38042],3,grid search,27,30,1,27,1e-05,0.02,256,0.0,13,30,0.4575,83.89,79.57
[38042],3,grid search,27,30,1,27,1e-05,0.02,256,0.0,14,30,0.46,83.79,79.77
[38042],3,grid search,27,30,1,27,1e-05,0.02,256,0.0,15,30,0.4545,83.96,79.82
[38042],3,grid search,27,30,1,27,1e-05,0.02,256,0.0,16,30,0.4524,83.99,79.78
[38042],3,grid search,27,30,1,27,1e-05,0.02,256,0.0,17,30,0.4478,84.33,79.88
[38042],3,grid search,27,30,1,27,1e-05,0.02,256,0.0,18,30,0.4494,84.01,79.9
[38042],3,grid search,27,30,1,27,1e-05,0.02,256,0.0,19,30,0.4463,84.15,79.7
[38042],3,grid search,27,30,1,27,1e-05,0.02,256,0.0,20,30,0.4422,84.35,79.72
[38042],3,grid search,27,30,1,27,1e-05,0.02,256,0.0,21,30,0.442,84.45,79.98
[38042],3,grid search,27,30,1,27,1e-05,0.02,256,0.0,22,30,0.4456,84.3,79.75
[38042],3,grid search,27,30,1,27,1e-05,0.02,256,0.0,23,30,0.4408,84.41,80.01
[38042],3,grid search,27,30,1,27,1e-05,0.02,256,0.0,24,30,0.44,84.45,79.79
[38042],3,grid search,27,30,1,27,1e-05,0.02,256,0.0,25,30,0.4368,84.63,79.86
[38042],3,grid search,27,30,1,27,1e-05,0.02,256,0.0,26,30,0.4373,84.49,79.9
[38042],3,grid search,27,30,1,27,1e-05,0.02,256,0.0,27,30,0.434,84.61,80.08
[38042],3,grid search,27,30,1,27,1e-05,0.02,256,0.0,28,30,0.4298,84.77,80.09
