seed,epoch,epoch_total,member,train_batch_size,data_build_s,train_time_s,eval_time_s,loss,train_acc_pct,test_acc_pct,lr_sched_start,lr_sched_end,pbt_lr,pbt_batch_size,pbt_weight_decay,pbt_drop_path,pbt_warmup_epochs
217401,35,70,3,64,1.6666369438171387,33.35602641105652,1.3859374523162842,0.6677,76.4,74.5,7.36e-05,7.06e-05,7.06e-05,64,0.128,0.179,5.0
217401,35,70,4,128,1.6769840717315674,16.847458839416504,1.3544211387634277,0.7239,74.37,72.85,7.87e-05,7.55e-05,7.55e-05,128,,,
217401,36,70,0,256,1.6638123989105225,9.852406024932861,1.3553366661071777,0.6495,76.92,74.8,0.00038,0.000364,0.000364,256,0.127,0.2,5.0
217401,36,70,1,64,1.6744880676269531,32.91885280609131,1.378174066543579,0.6179,78.23,75.32,1.61e-07,0.000126,0.000126,64,0.141,0.166,5.0
217401,36,70,2,64,1.669044017791748,33.59020376205444,1.4343695640563965,0.6555,76.54,74.71,9.22e-05,8.83e-05,8.83e-05,64,0.116,0.144,5.0
217401,36,70,3,64,1.684056043624878,33.74295973777771,1.4147474765777588,0.6501,76.99,75.44,7.06e-05,6.77e-05,6.77e-05,64,0.128,0.179,5.0
217401,36,70,4,128,1.6779553890228271,16.837512493133545,1.392519474029541,0.7042,74.85,73.0,7.55e-05,7.23e-05,7.23e-05,128,,,
217401,37,70,0,256,1.6756951808929443,10.369226694107056,1.3772196769714355,0.6357,77.56,74.81,0.000364,0.000348,0.000348,256,0.127,0.2,5.0
217401,37,70,1,64,1.674107313156128,33.31383419036865,1.3867242336273193,0.6632,76.59,74.0,0.000126,0.000252,0.000252,64,0.141,0.166,5.0
217401,37,70,2,64,1.6780948638916016,32.629798412323,1.3622686862945557,0.6359,77.5,74.36,8.83e-05,8.44e-05,8.44e-05,64,0.116,0.144,5.0
217401,37,70,3,64,1.6623437404632568,33.6690411567688,1.3788206577301025,0.6432,77.08,74.9,6.77e-05,6.47e-05,6.47e-05,64,0.128,0.179,5.0
217401,37,70,4,128,1.6838445663452148,17.264875650405884,1.403395414352417,0.6912,75.61,73.58,7.23e-05,6.91e-05,6.91e-05,128,,,
217401,38,70,0,256,1.6733570098876953,9.876593351364136,1.378472089767456,0.6213,77.87,75.5,0.000348,0.000331,0.000331,256,0.127,0.2,5.0
217401,38,70,1,64,1.6772089004516602,32.97290372848511,1.377467155456543,0.7393,73.77,71.55,0.000252,0.000378,0.000378,64,0.141,0.166,5.0
217401,38,70,2,64,1.667292594909668,32.35957074165344,1.412757396697998,0.6286,77.68,75.15,8.44e-05,8.04e-05,8.04e-05,64,0.116,0.144,5.0
217401,38,70,3,64,1.677603006362915,32.023359298706055,1.4007043838500977,0.6279,77.77,75.19,6.47e-05,6.16e-05,6.16e-05,64,0.128,0.179,5.0
217401,38,70,4,128,1.6603729724884033,17.049975872039795,1.4500136375427246,0.6806,75.75,73.92,6.91e-05,6.59e-05,6.59e-05,128,,,
217401,39,70,0,256,1.6739604473114014,10.26792287826538,1.4120173454284668,0.6088,78.47,75.43,0.000331,0.000315,0.000315,256,0.127,0.2,5.0
217401,39,70,1,64,1.6655831336975098,33.82369661331177,1.4010307788848877,0.8152,71.1,69.79,0.000378,0.000503,0.000503,64,0.141,0.166,5.0
217401,39,70,2,64,1.6846723556518555,32.516165256500244,1.4484834671020508,0.6103,78.33,74.81,8.04e-05,7.65e-05,7.65e-05,64,0.116,0.144,5.0
217401,39,70,3,64,1.6604480743408203,33.13783049583435,1.430518388748169,0.6159,78.13,75.85,6.16e-05,5.86e-05,5.86e-05,64,0.128,0.179,5.0
217401,39,70,4,128,1.6777818202972412,16.99440360069275,1.3741469383239746,0.6673,76.41,73.73,6.59e-05,6.27e-05,6.27e-05,128,,,
217401,40,70,0,256,1.6681551933288574,9.919979333877563,1.3685088157653809,0.5946,78.97,75.52,0.000315,0.000299,0.000299,256,0.127,0.2,5.0
217401,40,70,1,64,1.6683387756347656,32.34702467918396,1.3690731525421143,0.8711,69.23,67.42,0.000503,0.000629,0.000629,64,0.141,0.166,5.0
217401,40,70,2,64,1.660867691040039,32.19990110397339,1.35597825050354,0.594,78.75,75.66,7.65e-05,7.26e-05,7.26e-05,64,0.116,0.144,5.0
217401,40,70,3,64,1.6719791889190674,33.85026979446411,1.390174150466919,0.6011,78.54,75.62,5.86e-05,5.57e-05,5.57e-05,64,0.128,0.179,5.0
217401,40,70,4,128,1.6644413471221924,16.8698091506958,1.3747422695159912,0.654,76.78,74.41,6.27e-05,5.95e-05,5.95e-05,128,,,
217401,41,70,0,256,1.6714096069335938,10.05627155303955,1.3720757961273193,0.5754,79.71,75.43,0.000299,0.000283,0.000283,256,0.127,0.2,5.0
217401,41,70,1,64,1.6605844497680664,32.538496255874634,1.396094560623169,0.5864,78.95,73.28,1.97e-07,0.000154,0.000154,64,0.116,0.144,5.0
217401,41,70,2,64,1.6707217693328857,31.765141010284424,1.4139466285705566,0.5809,79.45,75.88,7.26e-05,6.87e-05,6.87e-05,64,0.116,0.144,5.0
217401,41,70,3,64,1.6583795547485352,31.523232460021973,1.3461809158325195,0.5951,78.99,75.78,5.57e-05,5.27e-05,5.27e-05,64,0.128,0.179,5.0
217401,41,70,4,128,1.6708934307098389,16.928778171539307,1.4224011898040771,0.643,77.18,74.38,5.95e-05,5.63e-05,5.63e-05,128,,,
217401,42,70,0,256,1.6599571704864502,9.887736082077026,1.420849323272705,0.5617,80.27,76.4,0.000283,0.000266,0.000266,256,0.127,0.2,5.0
217401,42,70,1,64,1.6711318492889404,33.00814509391785,1.3678967952728271,0.7345,74.03,69.81,0.000154,0.000308,0.000308,64,0.116,0.144,5.0
217401,42,70,2,64,1.654693841934204,31.68437647819519,1.372014045715332,0.5707,79.84,76.29,6.87e-05,6.48e-05,6.48e-05,64,0.116,0.144,5.0
217401,42,70,3,64,1.6745774745941162,32.493157625198364,1.3647387027740479,0.5752,79.7,76.17,5.27e-05,4.97e-05,4.97e-05,64,0.128,0.179,5.0
217401,42,70,4,128,1.6629722118377686,17.097787857055664,1.3919086456298828,0.6289,77.8,74.43,5.63e-05,5.31e-05,5.31e-05,128,,,
217401,43,70,0,256,1.6700589656829834,10.057563543319702,1.374666452407837,0.549,80.49,76.29,0.000266,0.000251,0.000251,256,0.127,0.2,5.0
217401,43,70,1,64,1.6635479927062988,31.48943066596985,1.3764159679412842,0.8558,69.67,66.5,0.000308,0.000462,0.000462,64,0.116,0.144,5.0
217401,43,70,2,64,1.6734721660614014,32.50039744377136,1.342139720916748,0.5591,80.04,76.56,6.48e-05,6.1e-05,6.1e-05,64,0.116,0.144,5.0
217401,43,70,3,64,1.6639611721038818,32.15414381027222,1.3511338233947754,0.5639,80.03,76.65,4.97e-05,4.68e-05,4.68e-05,64,0.128,0.179,5.0
217401,43,70,4,128,1.67476224899292,17.09373378753662,1.3642876148223877,0.6231,77.75,75.33,5.31e-05,5e-05,5e-05,128,,,
217401,44,70,0,256,1.663776159286499,10.279897928237915,1.3665053844451904,0.5335,81.13,76.8,0.000251,0.000235,0.000235,256,0.127,0.2,5.0
217401,44,70,1,64,1.6745800971984863,33.55403709411621,1.376028299331665,0.9377,66.78,65.71,0.000462,0.000615,0.000615,64,0.116,0.144,5.0
217401,44,70,2,64,1.665377140045166,32.410372257232666,1.3778460025787354,0.5447,80.73,76.82,6.1e-05,5.72e-05,5.72e-05,64,0.116,0.144,5.0
217401,44,70,3,64,1.673004150390625,33.205766677856445,1.3799867630004883,0.5557,80.27,76.53,4.68e-05,4.39e-05,4.39e-05,64,0.128,0.179,5.0
217401,44,70,4,128,1.6672775745391846,17.393194913864136,1.384967565536499,0.6089,78.57,75.34,5e-05,4.69e-05,4.69e-05,128,,,
217401,45,70,0,256,1.6759350299835205,10.133840322494507,1.4227032661437988,0.5167,81.78,76.69,0.000235,0.000219,0.000219,256,0.127,0.2,5.0
217401,45,70,1,64,1.6683101654052734,33.42898464202881,1.3800938129425049,1.0046,64.52,64.74,0.000615,0.000769,0.000769,64,0.116,0.144,5.0
217401,45,70,2,64,1.677997350692749,33.45223069190979,1.3995141983032227,0.533,81.03,76.77,5.72e-05,5.35e-05,5.35e-05,64,0.116,0.144,5.0
217401,45,70,3,64,1.6647796630859375,32.47356462478638,1.362809658050537,0.5399,80.75,77.17,4.39e-05,4.11e-05,4.11e-05,64,0.128,0.179,5.0
217401,45,70,4,128,1.6774661540985107,17.116188764572144,1.3747482299804688,0.5989,78.67,74.98,4.69e-05,4.39e-05,4.39e-05,128,,,
217401,46,70,0,256,1.6678051948547363,9.909570932388306,1.3981850147247314,0.5044,82.1,77.38,0.000219,0.000204,0.000204,256,0.127,0.2,5.0
217401,46,70,1,64,1.674684762954712,33.23149633407593,1.3918676376342773,0.599,78.74,74.13,1.71e-07,0.000134,0.000134,64,0.135,0.132,5.0
217401,46,70,2,64,1.6670219898223877,33.30020546913147,1.3708300590515137,0.5235,81.61,77.31,5.35e-05,4.99e-05,4.99e-05,64,0.116,0.144,5.0
217401,46,70,3,64,1.6729059219360352,32.06540536880493,1.366297960281372,0.5292,81.32,76.97,4.11e-05,3.83e-05,3.83e-05,64,0.128,0.179,5.0
217401,46,70,4,128,1.659109354019165,17.036312103271484,1.442866325378418,0.5871,79.4,75.29,4.39e-05,4.09e-05,4.09e-05,128,,,
217401,47,70,0,256,1.6751408576965332,9.958312511444092,1.3634257316589355,0.4892,82.77,77.28,0.000204,0.000189,0.000189,256,0.127,0.2,5.0
217401,47,70,1,64,1.6621067523956299,31.902422666549683,1.3678672313690186,0.7603,73.07,70.61,0.000134,0.000267,0.000267,64,0.135,0.132,5.0
217401,47,70,2,64,1.6717121601104736,33.69966220855713,1.3634650707244873,0.5098,81.73,77.27,4.99e-05,4.63e-05,4.63e-05,64,0.116,0.144,5.0
217401,47,70,3,64,1.6573748588562012,31.845858812332153,1.3878443241119385,0.516,81.51,77.49,3.83e-05,3.56e-05,3.56e-05,64,0.128,0.179,5.0
217401,47,70,4,128,1.6721248626708984,16.80252456665039,1.3830897808074951,0.5803,79.42,75.08,4.09e-05,3.8e-05,3.8e-05,128,,,
217401,48,70,0,256,1.6630713939666748,10.13430666923523,1.370987892150879,0.4737,83.09,77.35,0.000189,0.000175,0.000175,256,0.127,0.2,5.0
217401,48,70,1,64,1.6729583740234375,31.972168684005737,1.3794465065002441,0.8966,68.26,67.27,0.000267,0.000401,0.000401,64,0.135,0.132,5.0
217401,48,70,2,64,1.6653592586517334,32.111860513687134,1.364177942276001,0.4963,82.3,77.02,4.63e-05,4.28e-05,4.28e-05,64,0.116,0.144,5.0
217401,48,70,3,64,1.678633689880371,31.491458654403687,1.3583722114562988,0.5141,81.72,76.93,3.56e-05,3.29e-05,3.29e-05,64,0.128,0.179,5.0
217401,48,70,4,128,1.6638727188110352,17.012163877487183,1.3978168964385986,0.5676,80.0,75.52,3.8e-05,3.52e-05,3.52e-05,128,,,
217401,49,70,0,256,1.6767966747283936,10.280910968780518,1.3702449798583984,0.4634,83.54,77.8,0.000175,0.000161,0.000161,256,0.127,0.2,5.0
217401,49,70,1,64,1.6627931594848633,31.914457082748413,1.361907720565796,0.977,65.08,65.29,0.000401,0.000534,0.000534,64,0.135,0.132,5.0
217401,49,70,2,64,1.6778409481048584,33.27358913421631,1.3725824356079102,0.4881,82.7,77.53,4.28e-05,3.94e-05,3.94e-05,64,0.116,0.144,5.0
217401,49,70,3,64,1.6652488708496094,31.433680534362793,1.376253366470337,0.4971,82.27,77.32,3.29e-05,3.04e-05,3.04e-05,64,0.128,0.179,5.0
217401,49,70,4,128,1.6746866703033447,16.50341010093689,1.3752014636993408,0.5547,80.38,75.53,3.52e-05,3.24e-05,3.24e-05,128,,,
217401,50,70,0,256,1.663034200668335,10.002425909042358,1.357123613357544,0.4487,84.17,77.66,0.000161,0.000147,0.000147,256,0.127,0.2,5.0
217401,50,70,1,64,1.675644874572754,33.114344358444214,1.3656795024871826,1.037,63.03,62.47,0.000534,0.000667,0.000667,64,0.135,0.132,5.0
217401,50,70,2,64,1.6574106216430664,31.708540201187134,1.3537356853485107,0.4752,83.21,77.11,3.94e-05,3.62e-05,3.62e-05,64,0.116,0.144,5.0
217401,50,70,3,64,1.6742281913757324,32.305107831954956,1.4564876556396484,0.4845,82.82,77.67,3.04e-05,2.78e-05,2.78e-05,64,0.128,0.179,5.0
217401,50,70,4,128,1.6682546138763428,16.797168970108032,1.509695053100586,0.5488,80.47,76.12,3.24e-05,2.97e-05,2.97e-05,128,,,
217401,51,70,0,256,1.6756787300109863,9.88296103477478,1.3880560398101807,0.4358,84.36,77.61,0.000147,0.000134,0.000134,256,0.127,0.2,5.0
217401,51,70,1,64,1.6622941493988037,32.78299164772034,1.3864681720733643,0.6096,78.25,72.51,2.53e-07,0.000198,0.000198,64,0.128,0.117,5.0
217401,51,70,2,64,1.6748311519622803,31.77708911895752,1.4165210723876953,0.4648,83.57,77.91,3.62e-05,3.3e-05,3.3e-05,64,0.116,0.144,5.0
217401,51,70,3,64,1.6602699756622314,33.54564642906189,1.4028542041778564,0.4738,83.07,77.44,2.78e-05,2.54e-05,2.54e-05,64,0.128,0.179,5.0
217401,51,70,4,128,1.6718049049377441,16.79059147834778,1.3750536441802979,0.5382,80.84,76.04,2.97e-05,2.71e-05,2.71e-05,128,,,
217401,52,70,0,256,1.6712994575500488,9.85905122756958,1.4342150688171387,0.4232,85.13,78.29,0.000134,0.000121,0.000121,256,0.127,0.2,5.0
217401,52,70,1,64,1.6750388145446777,32.001471519470215,1.449023962020874,0.8389,70.27,67.66,0.000198,0.000397,0.000397,64,0.128,0.117,5.0
217401,52,70,2,64,1.6587858200073242,32.039196252822876,1.3578085899353027,0.4526,83.85,77.72,3.3e-05,2.99e-05,2.99e-05,64,0.116,0.144,5.0
217401,52,70,3,64,1.6714279651641846,31.786463499069214,1.4502227306365967,0.465,83.53,77.67,2.54e-05,2.31e-05,2.31e-05,64,0.128,0.179,5.0
217401,52,70,4,128,1.6598503589630127,16.693010330200195,1.3783063888549805,0.5292,81.27,76.23,2.71e-05,2.46e-05,2.46e-05,128,,,
217401,53,70,0,256,1.6778080463409424,9.931339025497437,1.4480483531951904,0.4112,85.27,78.24,0.000121,0.000109,0.000109,256,0.127,0.2,5.0
217401,53,70,1,64,1.6658706665039062,32.16417384147644,1.4135606288909912,0.9891,64.71,61.84,0.000397,0.000595,0.000595,64,0.128,0.117,5.0
217401,53,70,2,64,1.6707768440246582,32.151201248168945,1.3612449169158936,0.4461,84.1,77.94,2.99e-05,2.7e-05,2.7e-05,64,0.116,0.144,5.0
217401,53,70,3,64,1.6647918224334717,34.42318773269653,1.4266855716705322,0.4591,83.61,78.33,2.31e-05,2.08e-05,2.08e-05,64,0.128,0.179,5.0
217401,53,70,4,128,1.6768698692321777,16.625680446624756,1.3623864650726318,0.5219,81.51,76.17,2.46e-05,2.22e-05,2.22e-05,128,,,
217401,54,70,0,256,1.660754680633545,9.98863959312439,1.37650465965271,0.4051,85.65,78.23,0.000109,9.72e-05,9.72e-05,256,0.127,0.2,5.0
217401,54,70,1,64,1.6774108409881592,32.4307644367218,1.354224681854248,1.0811,61.63,61.93,0.000595,0.000793,0.000793,64,0.128,0.117,5.0
217401,54,70,2,64,1.6625745296478271,33.127867698669434,1.362804889678955,0.435,84.57,78.21,2.7e-05,2.41e-05,2.41e-05,64,0.116,0.144,5.0
217401,54,70,3,64,1.679492712020874,32.44169998168945,1.4199028015136719,0.4522,83.98,78.42,2.08e-05,1.87e-05,1.87e-05,64,0.128,0.179,5.0
217401,54,70,4,128,1.662536382675171,16.63379216194153,1.3478317260742188,0.5096,81.91,76.48,2.22e-05,1.99e-05,1.99e-05,128,,,
217401,55,70,0,256,1.6701524257659912,10.010453939437866,1.4154605865478516,0.3906,86.21,78.59,9.72e-05,8.61e-05,8.61e-05,256,0.127,0.2,5.0
217401,55,70,1,64,1.6712419986724854,32.37460255622864,1.3554620742797852,1.1214,60.07,61.6,0.000793,0.000991,0.000991,64,0.128,0.117,5.0
217401,55,70,2,64,1.6783759593963623,32.344122648239136,1.3766417503356934,0.4289,84.66,77.7,2.41e-05,2.15e-05,2.15e-05,64,0.116,0.144,5.0
217401,55,70,3,64,1.6667811870574951,32.56395483016968,1.39792799949646,0.4401,84.5,78.27,1.87e-05,1.66e-05,1.66e-05,64,0.128,0.179,5.0
217401,55,70,4,128,1.6794791221618652,16.834980726242065,1.3634185791015625,0.5003,82.22,76.91,1.99e-05,1.77e-05,1.77e-05,128,,,
217401,56,70,0,256,1.6605463027954102,10.002554893493652,1.3438072204589844,0.3808,86.4,78.4,8.61e-05,7.56e-05,7.56e-05,256,0.127,0.2,5.0
217401,56,70,1,64,1.670943260192871,32.212331771850586,1.4915480613708496,0.4536,83.84,76.05,2.56e-07,0.0002,0.0002,64,0.149,0.111,5.0
217401,56,70,2,64,1.6717777252197266,32.34184956550598,1.3990256786346436,0.4179,85.08,77.8,2.15e-05,1.89e-05,1.89e-05,64,0.116,0.144,5.0
217401,56,70,3,64,1.6774392127990723,32.50222849845886,1.3906681537628174,0.4337,84.68,78.18,1.66e-05,1.47e-05,1.47e-05,64,0.128,0.179,5.0
217401,56,70,4,128,1.661928415298462,17.580220222473145,1.3689229488372803,0.4978,82.45,76.81,1.77e-05,1.56e-05,1.56e-05,128,,,
217401,57,70,0,256,1.6811091899871826,10.196120023727417,1.4320054054260254,0.3649,87.11,78.74,7.56e-05,6.56e-05,6.56e-05,256,0.127,0.2,5.0
217401,57,70,1,64,1.6646695137023926,32.70858573913574,1.379188060760498,0.6229,77.79,73.93,0.0002,0.0004,0.0004,64,0.149,0.111,5.0
217401,57,70,2,64,1.6739401817321777,33.118332386016846,1.3785324096679688,0.412,85.24,78.0,1.89e-05,1.65e-05,1.65e-05,64,0.116,0.144,5.0
217401,57,70,3,64,1.6639320850372314,33.98592019081116,1.361992359161377,0.4264,84.75,78.42,1.47e-05,1.29e-05,1.29e-05,64,0.128,0.179,5.0
217401,57,70,4,128,1.6774275302886963,16.972691535949707,1.3843677043914795,0.4898,82.59,76.73,1.56e-05,1.37e-05,1.37e-05,128,,,
217401,58,70,0,256,1.6656043529510498,9.88601016998291,1.3817682266235352,0.3615,87.33,78.62,6.56e-05,5.63e-05,5.63e-05,256,0.127,0.2,5.0
217401,58,70,1,64,1.6808879375457764,32.46629190444946,1.3757786750793457,0.7673,72.7,69.97,0.0004,0.0006,0.0006,64,0.149,0.111,5.0
217401,58,70,2,64,1.6609842777252197,31.992736101150513,1.3902549743652344,0.4045,85.67,78.32,1.65e-05,1.43e-05,1.43e-05,64,0.116,0.144,5.0
217401,58,70,3,64,1.674302339553833,32.26964044570923,1.359020709991455,0.4203,85.1,78.35,1.29e-05,1.12e-05,1.12e-05,64,0.128,0.179,5.0
217401,58,70,4,128,1.6596496105194092,16.677233457565308,1.3608736991882324,0.4815,83.05,76.79,1.37e-05,1.19e-05,1.19e-05,128,,,
217401,59,70,0,256,1.669572353363037,9.964683771133423,1.3940417766571045,0.3471,87.62,78.64,5.63e-05,4.77e-05,4.77e-05,256,0.127,0.2,5.0
217401,59,70,1,64,1.6694800853729248,32.20334839820862,1.363480567932129,0.8708,68.99,66.82,0.0006,0.0008,0.0008,64,0.149,0.111,5.0
217401,59,70,2,64,1.6716558933258057,31.62506413459778,1.4055986404418945,0.3969,85.92,77.97,1.43e-05,1.22e-05,1.22e-05,64,0.116,0.144,5.0
217401,59,70,3,64,1.6659319400787354,32.58066439628601,1.363086223602295,0.4143,85.2,78.22,1.12e-05,9.58e-06,9.58e-06,64,0.128,0.179,5.0
217401,59,70,4,128,1.674182653427124,17.881662130355835,1.387080430984497,0.4792,83.02,76.89,1.19e-05,1.02e-05,1.02e-05,128,,,
217401,60,70,0,256,1.6588077545166016,10.024918794631958,1.4525127410888672,0.3469,87.7,78.8,4.77e-05,3.97e-05,3.97e-05,256,0.127,0.2,5.0
217401,60,70,1,64,1.6738717555999756,32.540966749191284,1.3766205310821533,0.9537,66.18,62.03,0.0008,0.001,0.001,64,0.149,0.111,5.0
217401,60,70,2,64,1.661512851715088,33.15285277366638,1.415208339691162,0.3944,85.93,78.41,1.22e-05,1.03e-05,1.03e-05,64,0.116,0.144,5.0
217401,60,70,3,64,1.675959587097168,32.54774832725525,1.444823980331421,0.4066,85.6,78.24,9.58e-06,8.12e-06,8.12e-06,64,0.128,0.179,5.0
217401,60,70,4,128,1.6620185375213623,16.621558904647827,1.3719699382781982,0.4743,83.35,77.4,1.02e-05,8.61e-06,8.61e-06,128,,,
217401,61,70,0,256,1.670675277709961,9.916017293930054,1.3724370002746582,0.3354,88.08,78.94,3.97e-05,3.25e-05,3.25e-05,256,0.127,0.2,5.0
217401,61,70,1,64,1.6669607162475586,32.22018909454346,1.3668856620788574,0.4356,84.4,75.76,2.56e-07,0.0002,0.0002,64,0.15,0.132,5.0
217401,61,70,2,64,1.677804946899414,31.893650770187378,1.449613094329834,0.3862,86.24,78.41,1.03e-05,8.58e-06,8.58e-06,64,0.116,0.144,5.0
217401,61,70,3,64,1.6615233421325684,31.968857526779175,1.3865909576416016,0.4018,85.84,78.55,8.12e-06,6.79e-06,6.79e-06,64,0.128,0.179,5.0
217401,61,70,4,128,1.6744885444641113,16.726893424987793,1.3622245788574219,0.4666,83.45,76.96,8.61e-06,7.19e-06,7.19e-06,128,,,
217401,62,70,0,256,1.6634559631347656,9.89914321899414,1.3765912055969238,0.327,88.51,78.77,3.25e-05,2.6e-05,2.6e-05,256,0.127,0.2,5.0
217401,62,70,1,64,1.6727983951568604,32.25269842147827,1.3759748935699463,0.6147,78.19,71.9,0.0002,0.0004,0.0004,64,0.15,0.132,5.0
217401,62,70,2,64,1.6611604690551758,32.218063831329346,1.4648878574371338,0.3862,86.27,78.29,8.58e-06,7.01e-06,7.01e-06,64,0.116,0.144,5.0
217401,62,70,3,64,1.6718204021453857,33.1827187538147,1.3773252964019775,0.3956,85.88,78.51,6.79e-06,5.59e-06,5.59e-06,64,0.128,0.179,5.0
217401,62,70,4,128,1.6618437767028809,16.940235376358032,1.3955585956573486,0.4639,83.74,77.01,7.19e-06,5.91e-06,5.91e-06,128,,,
217401,63,70,0,256,1.6720020771026611,9.8932466506958,1.3781602382659912,0.3233,88.63,79.0,2.6e-05,2.02e-05,2.02e-05,256,0.127,0.2,5.0
217401,63,70,1,64,1.6623497009277344,31.905164003372192,1.3684699535369873,0.764,72.72,69.23,0.0004,0.0006,0.0006,64,0.15,0.132,5.0
217401,63,70,2,64,1.6744434833526611,32.355623960494995,1.374464988708496,0.3772,86.69,78.45,7.01e-06,5.61e-06,5.61e-06,64,0.116,0.144,5.0
217401,63,70,3,64,1.6561527252197266,32.01143765449524,1.3705379962921143,0.3927,86.04,78.56,5.59e-06,4.52e-06,4.52e-06,64,0.128,0.179,5.0
217401,63,70,4,128,1.671788215637207,16.61842179298401,1.3703088760375977,0.4582,83.66,77.01,5.91e-06,4.77e-06,4.77e-06,128,,,
217401,64,70,0,256,1.6595840454101562,9.813763618469238,1.4215869903564453,0.3198,88.57,79.19,2.02e-05,1.51e-05,1.51e-05,256,0.127,0.2,5.0
217401,64,70,1,64,1.6705403327941895,31.703808069229126,1.402190923690796,0.874,68.77,69.52,0.0006,0.0008,0.0008,64,0.15,0.132,5.0
217401,64,70,2,64,1.6612484455108643,32.240694522857666,1.3793878555297852,0.3769,86.67,78.29,5.61e-06,4.4e-06,4.4e-06,64,0.116,0.144,5.0
217401,64,70,3,64,1.6731202602386475,32.4191780090332,1.3775660991668701,0.3847,86.38,78.71,4.52e-06,3.59e-06,3.59e-06,64,0.128,0.179,5.0
217401,64,70,4,128,1.6649701595306396,16.512321949005127,1.4576575756072998,0.4576,83.75,77.11,4.77e-06,3.77e-06,3.77e-06,128,,,
217401,65,70,0,256,1.6791834831237793,10.387736558914185,1.377497673034668,0.3155,88.93,79.01,1.51e-05,1.08e-05,1.08e-05,256,0.127,0.2,5.0
217401,65,70,1,64,1.6593499183654785,32.068305015563965,1.4008879661560059,0.9454,66.55,66.51,0.0008,0.001,0.001,64,0.15,0.132,5.0
217401,65,70,2,64,1.6749520301818848,32.33586549758911,1.3703944683074951,0.3768,86.55,78.42,4.4e-06,3.36e-06,3.36e-06,64,0.116,0.144,5.0
217401,65,70,3,64,1.6644279956817627,31.564505338668823,1.3760344982147217,0.3852,86.31,78.64,3.59e-06,2.81e-06,2.81e-06,64,0.128,0.179,5.0
217401,65,70,4,128,1.6752848625183105,16.62890601158142,1.386125087738037,0.4551,83.85,77.25,3.77e-06,2.93e-06,2.93e-06,128,,,
217401,66,70,0,256,1.6603937149047852,9.897785425186157,1.3681237697601318,0.3121,89.11,79.21,1.08e-05,7.29e-06,7.29e-06,256,0.127,0.2,5.0
217401,66,70,1,64,1.6685523986816406,31.539681911468506,1.4154901504516602,0.3989,85.85,77.17,1.79e-07,0.00014,0.00014,64,0.125,0.165,5.0
217401,66,70,2,64,1.6614177227020264,31.603502988815308,1.363685131072998,0.3739,86.64,78.59,3.36e-06,2.52e-06,2.52e-06,64,0.116,0.144,5.0
217401,66,70,3,64,1.6727869510650635,32.46332621574402,1.3739197254180908,0.3856,86.33,78.63,2.81e-06,2.16e-06,2.16e-06,64,0.128,0.179,5.0
217401,66,70,4,128,1.66335129737854,17.22673535346985,1.3744981288909912,0.4505,84.04,77.12,2.93e-06,2.24e-06,2.24e-06,128,,,
217401,67,70,0,256,1.6711509227752686,9.911144971847534,1.3665404319763184,0.3079,89.13,79.29,7.29e-06,4.54e-06,4.54e-06,256,0.127,0.2,5.0
217401,67,70,1,64,1.6601102352142334,35.265673875808716,1.391683578491211,0.5348,80.8,73.72,0.00014,0.000281,0.000281,64,0.125,0.165,5.0
217401,67,70,2,64,1.6754350662231445,32.346367597579956,1.384821891784668,0.3679,86.92,78.45,2.52e-06,1.85e-06,1.85e-06,64,0.116,0.144,5.0
217401,67,70,3,64,1.6609454154968262,31.68757152557373,1.3538527488708496,0.3832,86.49,78.8,2.16e-06,1.65e-06,1.65e-06,64,0.128,0.179,5.0
217401,67,70,4,128,1.6696569919586182,16.686078786849976,1.3764679431915283,0.4484,84.03,77.35,2.24e-06,1.7e-06,1.7e-06,128,,,
217401,68,70,0,256,1.6600303649902344,9.92029356956482,1.3785090446472168,0.3044,89.15,79.31,4.54e-06,2.57e-06,2.57e-06,256,0.127,0.2,5.0
217401,68,70,1,64,1.6780478954315186,31.352381229400635,1.3686909675598145,0.6546,76.52,70.73,0.000281,0.000421,0.000421,64,0.125,0.165,5.0
217401,68,70,2,64,1.666391372680664,32.299938440322876,1.3823039531707764,0.3696,86.88,78.38,1.85e-06,1.38e-06,1.38e-06,64,0.116,0.144,5.0
217401,68,70,3,64,1.6750023365020752,31.887040376663208,1.3668522834777832,0.3865,86.18,78.84,1.65e-06,1.29e-06,1.29e-06,64,0.128,0.179,5.0
217401,68,70,4,128,1.6641409397125244,16.83509588241577,1.3758363723754883,0.451,83.95,77.25,1.7e-06,1.31e-06,1.31e-06,128,,,
217401,69,70,0,256,1.676969289779663,10.00325322151184,1.3922169208526611,0.3035,89.29,79.3,2.57e-06,1.39e-06,1.39e-06,256,0.127,0.2,5.0
217401,69,70,1,64,1.6665070056915283,34.29938769340515,1.3855066299438477,0.7553,73.12,71.7,0.000421,0.000561,0.000561,64,0.125,0.165,5.0
217401,69,70,2,64,1.6752233505249023,31.50035810470581,1.3759613037109375,0.3644,87.01,78.39,1.38e-06,1.09e-06,1.09e-06,64,0.116,0.144,5.0
217401,69,70,3,64,1.6649465560913086,32.6198844909668,1.3793919086456299,0.3762,86.61,78.71,1.29e-06,1.07e-06,1.07e-06,64,0.128,0.179,5.0
