seed,phase,phase_name,phase_total_runs,phase_epochs_per_run,run_idx,run_total,lr,wd,bs,drop_path_rate,epoch,epoch_total,loss,train_acc_pct,test_acc_pct,dl_time,train_time,eval_time
[38042],,,,,,,,,,,43,70,0.3289,88.36,83.11,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,43,70,0.3166,88.89,80.75,0.78s,2.82s,0.43s
[38042],,,,,,,,,,,43,70,0.3737,86.71,82.25,0.78s,3.09s,0.44s
[38042],,,,,,,,,,,43,70,0.3921,85.92,82.04,0.78s,2.96s,0.43s
[38042],,,,,,,,,,,43,70,0.481,82.92,77.62,0.78s,2.80s,0.42s
[38042],,,,,,,,,,,43,70,0.5393,80.82,77.65,0.78s,2.91s,0.43s
[38042],,,,,,,,,,,43,70,0.5839,79.35,77.48,0.78s,2.91s,0.43s
[38042],,,,,,,,,,,43,70,0.4461,84.23,78.43,0.78s,2.80s,0.42s
[38042],,,,,,,,,,,43,70,0.5509,80.53,77.89,0.78s,2.93s,0.42s
[38042],,,,,,,,,,,43,70,0.5918,79.12,76.48,0.78s,2.91s,0.42s
[38042],,,,,,,,,,,43,70,0.5054,81.97,76.38,0.78s,2.81s,0.43s
[38042],,,,,,,,,,,43,70,0.5637,80.08,77.59,0.78s,2.92s,0.42s
[38042],,,,,,,,,,,43,70,0.6307,77.66,76.49,0.78s,2.94s,0.42s
[38042],,,,,,,,,,,43,70,0.2744,90.08,80.92,0.78s,2.85s,0.43s
[38042],,,,,,,,,,,43,70,0.326,88.56,82.27,0.78s,2.97s,0.43s
[38042],,,,,,,,,,,43,70,0.3678,86.9,82.34,0.79s,2.92s,0.43s
[38042],,,,,,,,,,,43,70,0.2877,89.86,81.43,0.78s,2.80s,0.42s
[38042],,,,,,,,,,,43,70,0.3614,87.17,82.18,0.78s,2.91s,0.43s
[38042],,,,,,,,,,,43,70,0.4146,85.33,81.37,0.78s,2.92s,0.42s
[38042],,,,,,,,,,,43,70,0.3315,88.22,81.08,0.78s,2.84s,0.43s
[38042],,,,,,,,,,,43,70,0.4136,85.53,81.11,0.78s,2.94s,0.43s
[38042],,,,,,,,,,,43,70,0.4546,83.8,80.75,0.78s,2.91s,0.43s
[38042],,,,,,,,,,,43,70,0.2164,92.19,82.23,0.78s,2.80s,0.42s
[38042],,,,,,,,,,,43,70,0.2391,91.55,82.33,0.78s,2.95s,0.43s
[38042],,,,,,,,,,,43,70,0.3089,88.87,81.77,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,43,70,0.239,91.59,81.7,0.78s,2.80s,0.43s
[38042],,,,,,,,,,,43,70,0.2813,89.91,82.65,0.78s,2.93s,0.42s
[38042],,,,,,,,,,,43,70,0.3083,88.99,83.13,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,43,70,0.3292,88.25,80.93,0.78s,2.80s,0.42s
[38042],,,,,,,,,,,43,70,0.3696,86.87,82.38,0.78s,2.92s,0.42s
[38042],,,,,,,,,,,43,70,0.3816,86.67,82.11,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,43,70,0.4531,83.98,78.41,0.78s,2.80s,0.42s
[38042],,,,,,,,,,,43,70,0.5473,80.56,77.12,0.79s,2.94s,0.43s
[38042],,,,,,,,,,,43,70,0.5786,79.57,77.74,0.78s,2.91s,0.43s
[38042],,,,,,,,,,,43,70,0.4639,83.42,77.57,0.79s,2.83s,0.43s
[38042],,,,,,,,,,,43,70,0.5577,80.31,77.1,0.78s,2.92s,0.42s
[38042],,,,,,,,,,,43,70,0.5759,79.85,77.76,0.78s,2.93s,0.42s
[38042],,,,,,,,,,,43,70,0.4992,82.38,78.04,0.78s,2.81s,0.42s
[38042],,,,,,,,,,,43,70,0.5684,79.94,77.7,0.78s,2.91s,0.43s
[38042],,,,,,,,,,,43,70,0.6086,78.55,77.08,0.78s,2.93s,0.42s
[38042],,,,,,,,,,,43,70,0.266,90.52,81.44,0.78s,2.80s,0.43s
[38042],,,,,,,,,,,43,70,0.312,88.87,82.24,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,43,70,0.3544,87.27,82.02,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,43,70,0.2874,89.86,81.74,0.78s,2.81s,0.42s
[38042],,,,,,,,,,,43,70,0.3408,87.95,80.94,0.79s,2.92s,0.43s
[38042],,,,,,,,,,,43,70,0.3979,85.94,81.86,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,43,70,0.3291,88.43,81.12,0.78s,2.82s,0.43s
[38042],,,,,,,,,,,43,70,0.3951,86.02,80.92,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,43,70,0.4619,83.73,80.96,0.79s,2.92s,0.42s
[38042],,,,,,,,,,,43,70,0.205,92.64,82.06,0.78s,2.81s,0.43s
[38042],,,,,,,,,,,43,70,0.2563,90.82,82.94,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,43,70,0.3172,88.63,81.97,0.78s,2.92s,0.42s
[38042],,,,,,,,,,,43,70,0.2467,91.26,82.1,0.78s,2.80s,0.42s
[38042],,,,,,,,,,,43,70,0.2664,90.52,82.2,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,43,70,0.3264,88.37,82.79,0.78s,2.94s,0.42s
[38042],,,,,,,,,,,43,70,0.3081,89.04,80.84,0.78s,2.80s,0.42s
[38042],,,,,,,,,,,43,70,0.3663,86.87,82.7,0.79s,2.93s,0.43s
[38042],,,,,,,,,,,43,70,0.3991,85.96,82.36,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,43,70,0.459,83.9,78.03,0.78s,2.79s,0.42s
[38042],,,,,,,,,,,43,70,0.5296,81.1,77.53,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,43,70,0.5914,79.04,77.3,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,43,70,0.4623,83.65,76.39,0.78s,2.81s,0.43s
[38042],,,,,,,,,,,43,70,0.5617,80.09,77.5,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,43,70,0.5858,79.3,77.45,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,43,70,0.5046,82.26,76.37,0.78s,2.81s,0.42s
[38042],,,,,,,,,,,43,70,0.5569,80.21,77.11,0.78s,2.93s,0.42s
[38042],,,,,,,,,,,43,70,0.6007,78.96,77.55,0.78s,2.94s,0.43s
[38042],,,,,,,,,,,43,70,0.2362,91.61,82.19,0.78s,2.80s,0.43s
[38042],,,,,,,,,,,43,70,0.3098,89.19,81.43,0.78s,2.94s,0.43s
[38042],,,,,,,,,,,43,70,0.3712,86.74,82.71,0.78s,2.93s,0.42s
[38042],,,,,,,,,,,43,70,0.3049,89.24,81.4,0.78s,2.80s,0.42s
[38042],,,,,,,,,,,43,70,0.3545,87.52,81.55,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,43,70,0.399,85.78,82.06,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,43,70,0.3494,87.54,80.94,0.78s,2.80s,0.42s
[38042],,,,,,,,,,,43,70,0.4238,85.08,80.84,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,43,70,0.448,84.21,81.5,0.78s,2.93s,0.42s
[38042],,,,,,,,,,,43,70,0.2161,92.3,81.42,0.78s,2.81s,0.42s
[38042],,,,,,,,,,,43,70,0.2451,91.23,81.94,0.78s,2.93s,0.42s
[38042],,,,,,,,,,,43,70,0.2839,89.9,82.92,0.79s,2.92s,0.42s
[38042],,,,,,,,,,,43,70,0.2404,91.34,81.67,0.78s,2.80s,0.42s
[38042],,,,,,,,,,,43,70,0.2761,90.13,81.53,0.78s,2.97s,0.42s
[38042],,,,,,,,,,,43,70,0.3319,88.31,82.89,0.79s,2.91s,0.43s
[38042],,,,,,,,,,,43,70,0.3231,88.51,81.55,0.78s,2.82s,0.43s
[38042],,,,,,,,,,,43,70,0.3633,87.08,81.29,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,43,70,0.395,86.1,81.93,0.78s,2.96s,0.42s
[38042],,,,,,,,,,,43,70,0.4654,83.46,77.61,0.78s,2.84s,0.43s
[38042],,,,,,,,,,,43,70,0.5266,81.25,77.7,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,43,70,0.5846,79.24,77.0,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,43,70,0.4685,83.49,77.1,0.78s,2.81s,0.42s
[38042],,,,,,,,,,,43,70,0.5287,81.28,78.73,0.78s,2.95s,0.43s
[38042],,,,,,,,,,,43,70,0.6198,78.0,76.09,0.79s,2.93s,0.43s
[38042],,,,,,,,,,,43,70,0.5018,82.13,77.61,0.78s,2.81s,0.42s
[38042],,,,,,,,,,,43,70,0.5697,79.91,77.41,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,43,70,0.6302,77.78,76.54,0.78s,2.92s,0.42s
[38042],,,,,,,,,,,43,70,0.2486,91.09,80.17,0.78s,2.83s,0.42s
[38042],,,,,,,,,,,43,70,0.3229,88.51,81.68,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,43,70,0.3699,86.88,81.38,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,43,70,0.276,90.1,81.64,0.79s,2.81s,0.43s
[38042],,,,,,,,,,,43,70,0.3433,87.63,80.66,0.78s,2.95s,0.43s
[38042],,,,,,,,,,,43,70,0.3978,85.8,81.32,0.78s,2.93s,0.42s
[38042],,,,,,,,,,,43,70,0.3305,88.3,80.51,0.78s,2.85s,0.43s
[38042],,,,,,,,,,,43,70,0.4137,85.47,80.89,0.79s,2.95s,0.42s
[38042],,,,,,,,,,,43,70,0.4349,84.5,81.27,0.79s,2.96s,0.43s
[38042],,,,,,,,,,,43,70,0.2049,92.56,81.49,0.79s,2.83s,0.42s
[38042],,,,,,,,,,,43,70,0.2557,90.88,82.84,0.78s,2.90s,0.43s
[38042],,,,,,,,,,,43,70,0.2917,89.56,82.42,0.78s,2.92s,0.42s
[38042],,,,,,,,,,,43,70,0.2424,91.29,81.94,0.78s,2.79s,0.43s
[38042],,,,,,,,,,,43,70,0.2927,89.6,81.95,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,43,70,0.3255,88.43,82.65,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,43,70,0.3206,88.67,81.15,0.80s,2.80s,0.42s
[38042],,,,,,,,,,,43,70,0.3553,87.46,81.5,0.78s,2.94s,0.42s
[38042],,,,,,,,,,,43,70,0.3867,86.46,81.96,0.78s,2.91s,0.43s
[38042],,,,,,,,,,,44,70,0.4268,84.92,77.88,0.81s,2.92s,0.45s
[38042],,,,,,,,,,,44,70,0.5297,81.2,77.5,0.78s,3.05s,0.45s
[38042],,,,,,,,,,,44,70,0.566,79.86,77.98,0.78s,2.99s,0.44s
[38042],,,,,,,,,,,44,70,0.4455,84.17,77.94,0.78s,2.82s,0.43s
[38042],,,,,,,,,,,44,70,0.5347,81.08,77.75,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,44,70,0.5845,79.41,76.75,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,44,70,0.4821,82.88,77.48,0.78s,2.81s,0.43s
[38042],,,,,,,,,,,44,70,0.5515,80.7,77.4,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,44,70,0.6049,78.53,77.31,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,44,70,0.2364,91.69,80.84,0.78s,2.82s,0.43s
[38042],,,,,,,,,,,44,70,0.3032,89.14,82.51,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,44,70,0.361,87.28,82.49,0.78s,2.95s,0.42s
[38042],,,,,,,,,,,44,70,0.2756,90.21,81.5,0.79s,2.82s,0.43s
[38042],,,,,,,,,,,44,70,0.3489,87.68,81.94,0.78s,2.94s,0.43s
[38042],,,,,,,,,,,44,70,0.3864,86.29,81.76,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,44,70,0.3512,87.47,80.75,0.78s,2.82s,0.43s
[38042],,,,,,,,,,,44,70,0.3732,86.83,81.82,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,44,70,0.4194,85.23,82.08,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,44,70,0.1912,93.13,81.86,0.78s,2.86s,0.45s
[38042],,,,,,,,,,,44,70,0.2571,90.72,82.57,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,44,70,0.2862,89.77,82.4,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,44,70,0.2158,92.39,80.94,0.78s,2.81s,0.43s
[38042],,,,,,,,,,,44,70,0.2795,90.12,82.82,0.78s,2.95s,0.43s
[38042],,,,,,,,,,,44,70,0.3083,89.04,82.51,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,44,70,0.3039,89.2,81.62,0.78s,2.83s,0.43s
[38042],,,,,,,,,,,44,70,0.3545,87.36,82.12,0.78s,3.04s,0.45s
[38042],,,,,,,,,,,44,70,0.3816,86.7,81.89,0.78s,2.95s,0.42s
[38042],,,,,,,,,,,44,70,0.4726,83.24,76.86,0.78s,2.80s,0.42s
[38042],,,,,,,,,,,44,70,0.527,81.49,77.32,0.78s,2.92s,0.42s
[38042],,,,,,,,,,,44,70,0.578,79.7,77.57,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,44,70,0.4342,84.67,78.71,0.78s,2.81s,0.42s
[38042],,,,,,,,,,,44,70,0.5415,80.9,77.79,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,44,70,0.5814,79.51,77.43,0.78s,2.93s,0.42s
[38042],,,,,,,,,,,44,70,0.4909,82.48,77.44,0.78s,2.80s,0.42s
[38042],,,,,,,,,,,44,70,0.556,80.46,76.93,0.78s,2.92s,0.42s
[38042],,,,,,,,,,,44,70,0.6195,78.04,76.55,0.78s,2.92s,0.42s
[38042],,,,,,,,,,,44,70,0.2536,91.0,81.64,0.78s,2.86s,0.43s
[38042],,,,,,,,,,,44,70,0.3068,89.14,82.45,0.78s,2.96s,0.43s
[38042],,,,,,,,,,,44,70,0.3538,87.56,81.87,0.79s,2.92s,0.43s
[38042],,,,,,,,,,,44,70,0.2704,90.32,80.89,0.78s,2.80s,0.43s
[38042],,,,,,,,,,,44,70,0.3486,87.43,81.36,0.78s,2.94s,0.43s
[38042],,,,,,,,,,,44,70,0.4013,85.78,81.77,0.78s,2.92s,0.42s
[38042],,,,,,,,,,,44,70,0.3219,88.58,80.43,0.78s,2.83s,0.42s
[38042],,,,,,,,,,,44,70,0.407,85.62,81.19,0.78s,2.92s,0.42s
[38042],,,,,,,,,,,44,70,0.4408,84.4,81.13,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,44,70,0.1986,92.96,81.48,0.78s,2.80s,0.42s
[38042],,,,,,,,,,,44,70,0.2219,92.03,82.42,0.78s,2.91s,0.42s
[38042],,,,,,,,,,,44,70,0.298,89.32,82.01,0.78s,2.94s,0.43s
[38042],,,,,,,,,,,44,70,0.2183,92.35,81.84,0.78s,2.82s,0.43s
[38042],,,,,,,,,,,44,70,0.2714,90.31,82.65,0.78s,2.94s,0.42s
[38042],,,,,,,,,,,44,70,0.2952,89.48,83.45,0.78s,2.91s,0.42s
[38042],,,,,,,,,,,44,70,0.3137,88.79,82.31,0.78s,2.81s,0.42s
[38042],,,,,,,,,,,44,70,0.3593,87.09,82.87,0.78s,2.91s,0.42s
[38042],,,,,,,,,,,44,70,0.3668,87.02,82.3,0.78s,2.96s,0.43s
[38042],,,,,,,,,,,44,70,0.4354,84.66,78.34,0.78s,2.80s,0.43s
[38042],,,,,,,,,,,44,70,0.5335,81.27,78.14,0.79s,2.94s,0.43s
[38042],,,,,,,,,,,44,70,0.5679,79.9,78.1,0.78s,2.94s,0.43s
[38042],,,,,,,,,,,44,70,0.4577,83.89,77.27,0.79s,2.83s,0.42s
[38042],,,,,,,,,,,44,70,0.5517,80.49,77.53,0.78s,2.93s,0.42s
[38042],,,,,,,,,,,44,70,0.5735,79.67,77.94,0.78s,2.94s,0.43s
[38042],,,,,,,,,,,44,70,0.4887,82.82,77.16,0.78s,2.82s,0.42s
[38042],,,,,,,,,,,44,70,0.559,80.2,77.8,0.78s,2.93s,0.42s
[38042],,,,,,,,,,,44,70,0.5994,78.87,76.63,0.78s,2.92s,0.42s
[38042],,,,,,,,,,,44,70,0.2535,91.0,80.67,0.78s,2.81s,0.43s
[38042],,,,,,,,,,,44,70,0.2977,89.4,82.58,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,44,70,0.3439,87.7,82.06,0.78s,2.94s,0.42s
[38042],,,,,,,,,,,44,70,0.2717,90.28,81.61,0.78s,2.81s,0.43s
[38042],,,,,,,,,,,44,70,0.3277,88.36,81.83,0.79s,2.97s,0.43s
[38042],,,,,,,,,,,44,70,0.3806,86.54,81.97,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,44,70,0.3158,88.89,81.41,0.78s,2.80s,0.42s
[38042],,,,,,,,,,,44,70,0.383,86.41,81.08,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,44,70,0.4488,84.11,80.85,0.79s,2.93s,0.43s
[38042],,,,,,,,,,,44,70,0.1902,93.18,82.38,0.78s,2.80s,0.42s
[38042],,,,,,,,,,,44,70,0.2406,91.34,82.06,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,44,70,0.304,89.01,83.13,0.78s,2.94s,0.43s
[38042],,,,,,,,,,,44,70,0.2227,92.15,82.5,0.78s,2.81s,0.42s
[38042],,,,,,,,,,,44,70,0.2581,90.75,81.88,0.78s,2.95s,0.43s
[38042],,,,,,,,,,,44,70,0.309,88.87,81.94,0.78s,2.91s,0.43s
[38042],,,,,,,,,,,44,70,0.2957,89.41,80.68,0.78s,2.81s,0.42s
[38042],,,,,,,,,,,44,70,0.3465,87.63,82.64,0.79s,2.95s,0.42s
[38042],,,,,,,,,,,44,70,0.3839,86.26,81.37,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,44,70,0.4421,84.46,78.04,0.78s,2.81s,0.42s
[38042],,,,,,,,,,,44,70,0.5178,81.78,77.6,0.78s,2.94s,0.43s
[38042],,,,,,,,,,,44,70,0.577,79.48,76.98,0.78s,2.95s,0.43s
[38042],,,,,,,,,,,44,70,0.4533,83.76,77.86,0.78s,2.81s,0.42s
[38042],,,,,,,,,,,44,70,0.5465,80.78,77.16,0.78s,2.94s,0.43s
[38042],,,,,,,,,,,44,70,0.5751,79.57,77.04,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,44,70,0.4961,82.52,76.75,0.78s,2.83s,0.42s
[38042],,,,,,,,,,,44,70,0.5446,80.77,77.87,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,44,70,0.5887,79.2,77.88,0.78s,2.93s,0.42s
[38042],,,,,,,,,,,44,70,0.2203,92.17,81.59,0.78s,2.80s,0.42s
[38042],,,,,,,,,,,44,70,0.2959,89.57,81.67,0.78s,2.95s,0.43s
[38042],,,,,,,,,,,44,70,0.3498,87.58,82.09,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,44,70,0.2879,89.88,80.94,0.78s,2.83s,0.43s
[38042],,,,,,,,,,,44,70,0.3406,87.89,81.66,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,44,70,0.3872,86.33,82.6,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,44,70,0.3362,88.16,81.6,0.78s,2.81s,0.42s
[38042],,,,,,,,,,,44,70,0.4108,85.44,81.34,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,44,70,0.4422,84.3,81.71,0.78s,2.94s,0.42s
[38042],,,,,,,,,,,44,70,0.1966,92.95,81.29,0.78s,2.82s,0.43s
[38042],,,,,,,,,,,44,70,0.2308,91.75,82.42,0.78s,2.94s,0.43s
[38042],,,,,,,,,,,44,70,0.2664,90.41,82.13,0.79s,2.94s,0.43s
[38042],,,,,,,,,,,44,70,0.2263,91.93,81.25,0.78s,2.81s,0.42s
[38042],,,,,,,,,,,44,70,0.263,90.63,82.64,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,44,70,0.3121,88.75,83.01,0.79s,2.93s,0.42s
[38042],,,,,,,,,,,44,70,0.3003,89.38,82.05,0.78s,2.81s,0.42s
[38042],,,,,,,,,,,44,70,0.3479,87.6,81.67,0.78s,2.92s,0.42s
[38042],,,,,,,,,,,44,70,0.3922,86.1,82.49,0.78s,2.95s,0.43s
[38042],,,,,,,,,,,44,70,0.4509,84.05,76.98,0.78s,2.82s,0.43s
[38042],,,,,,,,,,,44,70,0.512,81.87,78.03,0.78s,2.94s,0.43s
[38042],,,,,,,,,,,44,70,0.5737,79.73,77.39,0.78s,2.95s,0.43s
[38042],,,,,,,,,,,44,70,0.4588,83.84,77.27,0.78s,2.80s,0.43s
[38042],,,,,,,,,,,44,70,0.5171,81.86,78.19,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,44,70,0.6079,78.57,76.61,0.79s,2.95s,0.43s
[38042],,,,,,,,,,,44,70,0.4896,82.77,77.88,0.78s,2.83s,0.43s
[38042],,,,,,,,,,,44,70,0.5623,80.24,76.78,0.78s,2.95s,0.42s
[38042],,,,,,,,,,,44,70,0.6264,77.58,76.6,0.78s,2.94s,0.43s
[38042],,,,,,,,,,,44,70,0.2349,91.61,80.42,0.78s,2.80s,0.43s
[38042],,,,,,,,,,,44,70,0.308,89.11,81.54,0.78s,2.94s,0.42s
[38042],,,,,,,,,,,44,70,0.3561,87.38,82.05,0.78s,2.92s,0.42s
[38042],,,,,,,,,,,44,70,0.2715,90.32,81.81,0.79s,2.82s,0.43s
[38042],,,,,,,,,,,44,70,0.3328,88.13,80.83,0.78s,2.94s,0.42s
[38042],,,,,,,,,,,44,70,0.3816,86.46,81.78,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,44,70,0.3134,88.92,80.8,0.78s,2.84s,0.42s
[38042],,,,,,,,,,,44,70,0.3987,85.87,80.75,0.79s,2.92s,0.42s
[38042],,,,,,,,,,,44,70,0.4245,85.02,81.88,0.79s,2.93s,0.42s
[38042],,,,,,,,,,,44,70,0.1915,93.14,82.02,0.79s,2.81s,0.43s
[38042],,,,,,,,,,,44,70,0.2245,92.01,83.1,0.78s,2.94s,0.42s
[38042],,,,,,,,,,,44,70,0.271,90.32,82.6,0.78s,2.92s,0.42s
[38042],,,,,,,,,,,44,70,0.2339,91.53,82.18,0.78s,2.80s,0.43s
[38042],,,,,,,,,,,44,70,0.2779,90.07,82.89,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,44,70,0.3146,88.7,82.82,0.78s,2.93s,0.42s
[38042],,,,,,,,,,,44,70,0.3054,89.26,82.19,0.80s,2.79s,0.42s
[38042],,,,,,,,,,,44,70,0.3437,87.79,81.98,0.78s,2.90s,0.42s
[38042],,,,,,,,,,,44,70,0.3748,86.75,82.8,0.78s,2.91s,0.42s
[38042],,,,,,,,,,,45,70,0.4173,85.16,78.02,0.81s,2.91s,0.45s
[38042],,,,,,,,,,,45,70,0.5212,81.67,77.87,0.78s,3.04s,0.44s
[38042],,,,,,,,,,,45,70,0.5611,80.17,78.13,0.78s,2.98s,0.44s
[38042],,,,,,,,,,,45,70,0.435,84.78,78.14,0.78s,2.82s,0.43s
[38042],,,,,,,,,,,45,70,0.5275,81.34,78.48,0.78s,2.96s,0.44s
[38042],,,,,,,,,,,45,70,0.5744,79.79,78.07,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,45,70,0.4723,83.34,77.57,0.78s,2.82s,0.43s
[38042],,,,,,,,,,,45,70,0.545,80.75,77.19,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,45,70,0.5915,79.05,77.34,0.78s,2.95s,0.43s
[38042],,,,,,,,,,,45,70,0.2197,92.08,81.44,0.78s,2.83s,0.43s
[38042],,,,,,,,,,,45,70,0.288,89.91,82.51,0.78s,2.96s,0.44s
[38042],,,,,,,,,,,45,70,0.3429,87.76,81.59,0.78s,2.96s,0.43s
[38042],,,,,,,,,,,45,70,0.2643,90.68,81.6,0.79s,2.82s,0.43s
[38042],,,,,,,,,,,45,70,0.3315,88.18,82.26,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,45,70,0.3731,86.88,82.19,0.78s,2.94s,0.43s
[38042],,,,,,,,,,,45,70,0.3327,88.15,81.15,0.78s,2.83s,0.43s
[38042],,,,,,,,,,,45,70,0.3606,87.42,81.17,0.78s,2.92s,0.44s
[38042],,,,,,,,,,,45,70,0.4061,85.72,82.51,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,45,70,0.1769,93.6,82.27,0.78s,2.86s,0.44s
[38042],,,,,,,,,,,45,70,0.2422,91.41,82.33,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,45,70,0.2698,90.27,82.76,0.78s,2.94s,0.43s
[38042],,,,,,,,,,,45,70,0.1963,93.07,81.88,0.78s,2.81s,0.43s
[38042],,,,,,,,,,,45,70,0.2585,90.74,81.9,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,45,70,0.2972,89.34,82.78,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,45,70,0.2914,89.62,81.99,0.78s,2.82s,0.44s
[38042],,,,,,,,,,,45,70,0.3464,87.73,81.65,0.78s,2.94s,0.43s
[38042],,,,,,,,,,,45,70,0.366,87.09,82.73,0.78s,2.95s,0.42s
[38042],,,,,,,,,,,45,70,0.4598,83.68,77.94,0.78s,2.80s,0.42s
[38042],,,,,,,,,,,45,70,0.5195,81.63,77.85,0.78s,2.92s,0.42s
[38042],,,,,,,,,,,45,70,0.5672,79.78,77.9,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,45,70,0.4224,85.07,78.67,0.78s,2.79s,0.42s
[38042],,,,,,,,,,,45,70,0.5316,81.23,77.98,0.78s,2.91s,0.43s
[38042],,,,,,,,,,,45,70,0.5765,79.58,77.12,0.78s,2.91s,0.42s
[38042],,,,,,,,,,,45,70,0.4756,83.24,77.26,0.78s,2.80s,0.42s
[38042],,,,,,,,,,,45,70,0.5411,81.08,77.14,0.78s,2.94s,0.42s
[38042],,,,,,,,,,,45,70,0.611,78.37,76.6,0.78s,2.94s,0.42s
[38042],,,,,,,,,,,45,70,0.2398,91.5,81.41,0.78s,2.84s,0.43s
[38042],,,,,,,,,,,45,70,0.2931,89.6,82.41,0.78s,2.95s,0.43s
[38042],,,,,,,,,,,45,70,0.3431,87.8,82.42,0.79s,2.93s,0.43s
[38042],,,,,,,,,,,45,70,0.2546,90.95,81.52,0.78s,2.80s,0.42s
[38042],,,,,,,,,,,45,70,0.3318,88.29,81.77,0.78s,2.92s,0.42s
[38042],,,,,,,,,,,45,70,0.3873,86.3,81.59,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,45,70,0.3022,89.33,81.43,0.78s,2.80s,0.42s
[38042],,,,,,,,,,,45,70,0.3959,85.93,82.03,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,45,70,0.4289,84.95,81.89,0.78s,2.92s,0.42s
[38042],,,,,,,,,,,45,70,0.1834,93.3,82.37,0.78s,2.85s,0.42s
[38042],,,,,,,,,,,45,70,0.2035,92.71,82.92,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,45,70,0.2792,89.93,82.72,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,45,70,0.2042,92.76,81.77,0.78s,2.80s,0.43s
[38042],,,,,,,,,,,45,70,0.2456,91.24,82.21,0.78s,2.92s,0.42s
[38042],,,,,,,,,,,45,70,0.2792,89.99,83.43,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,45,70,0.2985,89.35,80.78,0.78s,2.80s,0.42s
[38042],,,,,,,,,,,45,70,0.3424,87.87,81.67,0.78s,2.94s,0.43s
[38042],,,,,,,,,,,45,70,0.3514,87.49,82.48,0.78s,2.91s,0.43s
[38042],,,,,,,,,,,45,70,0.4219,85.19,78.14,0.78s,2.81s,0.42s
